"","year","UKPRN","Institution","cah","Subject","Level","QuestionNumber","A1","A2","A3","A4","A5","N/A","Confidence interval - min","Actual value","Confidence interval - max","Response","Sample Size","Positivity measure (%)","Benchmark (%)","Difference (ppt)","Standard deviation","Contribution to benchmark (%)","Materially below benchmark (%)","Broadly in line with benchmark (%)","Materially above benchmark (%)","Publication response headcount","Publication response rate (%)","theme","q","question","ans_sd","ans_d","ans_n","ans_a","ans_sa","r","tm","ucl","ucl_all","rzall","ucl_comp"
"406",2015,10007794,"University of Glasgow","","(07) Psychology","First degree","Q10","2%","5%","6%","42%","46%",0,"79%","87%","93%",132,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","support","I have received sufficient advice and support with my studies.",2,5,6,42,46,0.625,TRUE,FALSE,"All other",1.0147375437114,TRUE
"407",2015,10007794,"University of Glasgow","","(07) Psychology","First degree","Q11","2%","2%","5%","26%","65%",0,"83%","91%","95%",132,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","contact","I have been able to contact staff when I needed to.",2,2,5,26,65,0.75,TRUE,FALSE,"All other",0.986352640157972,TRUE
"408",2015,10007794,"University of Glasgow","","(07) Psychology","First degree","Q12","2%","6%","14%","31%","48%",2,"70%","79%","86%",130,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","choices","Good advice was available when I needed to make study choices.",2,6,14,31,48,0.585,TRUE,FALSE,"All other",0.680939063353066,TRUE
"409",2015,10007794,"University of Glasgow","","(07) Psychology","First degree","Q13","0%","3%","4%","31%","61%",0,"85%","92%","96%",132,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","timetable","The timetable works efficiently as far as my activities are concerned.",0,3,4,31,61,0.75,TRUE,FALSE,"All other",1.0011043491473,TRUE
"410",2015,10007794,"University of Glasgow","","(07) Psychology","First degree","Q14","1%","6%","6%","29%","58%",0,"79%","87%","93%",132,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","comms","Any changes in the course or teaching have been communicated effectively.",1,6,6,29,58,0.685,TRUE,FALSE,"All other",0.770762484145033,TRUE
"411",2015,10007794,"University of Glasgow","","(07) Psychology","First degree","Q15","0%","1%","4%","39%","56%",0,"89%","95%","98%",132,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","organised","The course is well organised and is running smoothly.",0,1,4,39,56,0.75,TRUE,FALSE,"All other",1.24086320848973,TRUE
"412",2015,10007794,"University of Glasgow","","(07) Psychology","First degree","Q16","2%","5%","4%","29%","60%",0,"81%","89%","94%",132,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","library","The library resources and services are good enough for my needs.",2,5,4,29,60,0.7,TRUE,FALSE,"All other",0.484403532280199,TRUE
"413",2015,10007794,"University of Glasgow","","(07) Psychology","First degree","Q17","2%","5%","4%","29%","60%",2,"81%","89%","94%",130,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","IT","I have been able to access general IT resources when I needed to.",2,5,4,29,60,0.7,TRUE,FALSE,"All other",0.473105918901919,TRUE
"414",2015,10007794,"University of Glasgow","","(07) Psychology","First degree","Q18","1%","3%","5%","32%","60%",7,"85%","92%","96%",125,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","access","I have been able to access specialised equipment, facilities or room when I needed to.",1,3,5,32,60,0.735,TRUE,FALSE,"All other",0.906006626104982,TRUE
"415",2015,10007794,"University of Glasgow","","(07) Psychology","First degree","Q19","1%","1%","13%","37%","49%",0,"78%","86%","91%",132,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","confidence","The course has helped me present myself with confidence.",1,1,13,37,49,0.66,FALSE,FALSE,"All other",1.13833370187272,TRUE
"416",2015,10007794,"University of Glasgow","","(07) Psychology","First degree","Q20","0%","3%","9%","29%","59%",0,"80%","88%","93%",132,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","commskill","My communication skills have improved.",0,3,9,29,59,0.72,FALSE,FALSE,"All other",1.06708266016969,TRUE
"417",2015,10007794,"University of Glasgow","","(07) Psychology","First degree","Q21","1%","2%","10%","35%","52%",0,"79%","87%","92%",132,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","problemsolve","As a result of the course, I feel confident in tackling unfamiliar problems.",1,2,10,35,52,0.675,FALSE,FALSE,"All other",1.21465564518615,TRUE
"418",2015,10007794,"University of Glasgow","","(07) Psychology","First degree","Q22","0%","2%","3%","28%","67%",0,"89%","95%","98%",132,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall","satisfied","Overall, I am satisfied with the quality of the course.",0,2,3,28,67,0.8,FALSE,FALSE,"All other",1.52388174006142,TRUE
"419",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q01","1%","0%","0%","58%","40%",0,"87%","99%","100%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","explain","Staff are good at explaining things.",1,0,0,58,40,0.68,TRUE,FALSE,"All other",1.01748324488379,TRUE
"420",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q02","0%","1%","8%","38%","52%",0,"75%","90%","97%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","interest","Staff have made the subject interesting.",0,1,8,38,52,0.705,TRUE,FALSE,"All other",1.66819900849838,TRUE
"421",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q03","0%","1%","7%","28%","64%",0,"77%","92%","97%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","enthusiastic","Staff are enthusiastic about what they are teaching.",0,1,7,28,64,0.775,TRUE,FALSE,"All other",1.38231952528854,TRUE
"422",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q04","0%","1%","8%","28%","62%",0,"76%","91%","97%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","stimulating","The course is intellectually stimulating.",0,1,8,28,62,0.755,TRUE,FALSE,"All other",1.24126326456997,TRUE
"423",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q05","0%","5%","13%","40%","41%",0,"65%","81%","91%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","clear","The criteria used in marking have been clear in advance.",0,5,13,40,41,0.585,TRUE,FALSE,"All other",0.67655279076984,TRUE
"424",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q06","0%","4%","4%","44%","49%",0,"78%","92%","98%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","fair","Assessment arrangements and marking have been fair.",0,4,4,44,49,0.69,TRUE,FALSE,"All other",1.69414333354715,TRUE
"425",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q07","0%","12%","21%","39%","28%",0,"50%","67%","81%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","timely","Feedback on my work has been prompt.",0,12,21,39,28,0.415,TRUE,FALSE,"All other",0.210866805398507,TRUE
"426",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q08","3%","5%","12%","49%","32%",0,"64%","81%","91%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","detailed","I have received detailed comments on my work.",3,5,12,49,32,0.51,TRUE,FALSE,"All other",0.684745296594742,TRUE
"427",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q09","5%","5%","16%","39%","34%",0,"56%","73%","86%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","helpful","Feedback on my work has helped me clarify things I did not understand.",5,5,16,39,34,0.46,TRUE,FALSE,"All other",0.850370290250699,TRUE
"428",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q10","0%","1%","8%","43%","48%",0,"77%","91%","97%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","support","I have received sufficient advice and support with my studies.",0,1,8,43,48,0.69,TRUE,FALSE,"All other",1.52148757316239,TRUE
"429",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q11","0%","0%","5%","23%","72%",0,"82%","95%","99%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","contact","I have been able to contact staff when I needed to.",0,0,5,23,72,0.835,TRUE,FALSE,"All other",1.70767983552102,TRUE
"430",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q12","0%","8%","13%","34%","46%",0,"63%","79%","90%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","choices","Good advice was available when I needed to make study choices.",0,8,13,34,46,0.59,TRUE,FALSE,"All other",0.721932050444555,TRUE
"431",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q13","0%","1%","3%","30%","66%",0,"83%","96%","99%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","timetable","The timetable works efficiently as far as my activities are concerned.",0,1,3,30,66,0.805,TRUE,FALSE,"All other",1.4298839004199,TRUE
"432",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q14","0%","3%","9%","17%","71%",0,"73%","88%","95%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","comms","Any changes in the course or teaching have been communicated effectively.",0,3,9,17,71,0.78,TRUE,FALSE,"All other",1.29053864950932,TRUE
"433",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q15","0%","1%","1%","41%","56%",0,"85%","97%","100%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","organised","The course is well organised and is running smoothly.",0,1,1,41,56,0.76,TRUE,FALSE,"All other",1.29370158776304,TRUE
"434",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q16","0%","6%","7%","18%","69%",0,"71%","87%","95%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","library","The library resources and services are good enough for my needs.",0,6,7,18,69,0.75,TRUE,FALSE,"All other",0.798046107137882,TRUE
"435",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q17","0%","4%","3%","23%","70%",0,"80%","94%","98%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","IT","I have been able to access general IT resources when I needed to.",0,4,3,23,70,0.795,TRUE,FALSE,"All other",1.24993415611124,TRUE
"436",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q18","0%","1%","7%","25%","67%",4,"77%","92%","97%",47,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","access","I have been able to access specialised equipment, facilities or room when I needed to.",0,1,7,25,67,0.79,TRUE,FALSE,"All other",1.29131659351262,TRUE
"437",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q19","0%","1%","12%","49%","38%",0,"71%","86%","94%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","confidence","The course has helped me present myself with confidence.",0,1,12,49,38,0.62,FALSE,FALSE,"All other",0.740331491852706,TRUE
"438",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q20","0%","7%","9%","35%","49%",0,"68%","84%","93%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","commskill","My communication skills have improved.",0,7,9,35,49,0.63,FALSE,FALSE,"All other",0.119864079635499,TRUE
"439",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q21","0%","1%","13%","34%","52%",0,"70%","86%","94%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","problemsolve","As a result of the course, I feel confident in tackling unfamiliar problems.",0,1,13,34,52,0.685,FALSE,FALSE,"All other",1.31584348736364,TRUE
"440",2015,10007803,"University of St Andrews","","(07) Psychology","First degree","Q22","0%","5%","3%","41%","51%",0,"78%","92%","98%",51,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall","satisfied","Overall, I am satisfied with the quality of the course.",0,5,3,41,51,0.69,FALSE,FALSE,"All other",0.717274869056977,TRUE
"441",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q01","0%","1%","0%","45%","53%",0,"92%","99%","100%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","explain","Staff are good at explaining things.",0,1,0,45,53,0.75,TRUE,FALSE,"All other",1.78945762938917,TRUE
"442",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q02","0%","0%","5%","40%","55%",0,"86%","95%","98%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","interest","Staff have made the subject interesting.",0,0,5,40,55,0.75,TRUE,FALSE,"All other",2.12338131736199,TRUE
"443",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q03","0%","3%","0%","32%","65%",0,"90%","97%","99%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","enthusiastic","Staff are enthusiastic about what they are teaching.",0,3,0,32,65,0.795,TRUE,FALSE,"All other",1.58472773003736,TRUE
"444",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q04","0%","0%","1%","38%","61%",0,"92%","99%","100%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","stimulating","The course is intellectually stimulating.",0,0,1,38,61,0.8,TRUE,FALSE,"All other",1.69342919519071,TRUE
"445",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q05","3%","1%","8%","43%","45%",0,"78%","88%","94%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","clear","The criteria used in marking have been clear in advance.",3,1,8,43,45,0.63,TRUE,FALSE,"All other",0.983928938499408,TRUE
"446",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q06","0%","10%","9%","43%","38%",0,"69%","81%","88%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","fair","Assessment arrangements and marking have been fair.",0,10,9,43,38,0.545,TRUE,FALSE,"All other",0.617739274986676,TRUE
"447",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q07","1%","3%","4%","35%","57%",0,"83%","92%","97%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","timely","Feedback on my work has been prompt.",1,3,4,35,57,0.72,TRUE,FALSE,"All other",1.55363587440673,TRUE
"448",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q08","0%","9%","9%","44%","38%",0,"71%","82%","89%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","detailed","I have received detailed comments on my work.",0,9,9,44,38,0.555,TRUE,FALSE,"All other",0.927477764971871,TRUE
"449",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q09","3%","6%","13%","45%","32%",0,"66%","78%","86%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"assessment","helpful","Feedback on my work has helped me clarify things I did not understand.",3,6,13,45,32,0.485,TRUE,FALSE,"All other",1.00183573635133,TRUE
"450",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q10","1%","0%","4%","34%","61%",0,"86%","95%","98%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","support","I have received sufficient advice and support with my studies.",1,0,4,34,61,0.77,TRUE,FALSE,"All other",2.14517991710208,TRUE
"451",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q11","0%","1%","1%","18%","79%",0,"90%","97%","99%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","contact","I have been able to contact staff when I needed to.",0,1,1,18,79,0.875,TRUE,FALSE,"All other",2.04712792745658,TRUE
"452",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q12","0%","0%","8%","34%","58%",0,"83%","92%","97%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"academic","choices","Good advice was available when I needed to make study choices.",0,0,8,34,58,0.75,TRUE,FALSE,"All other",2.0337076373722,TRUE
"453",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q13","0%","1%","3%","25%","71%",1,"88%","96%","99%",76,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","timetable","The timetable works efficiently as far as my activities are concerned.",0,1,3,25,71,0.83,TRUE,FALSE,"All other",1.62478369645291,TRUE
"454",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q14","0%","0%","3%","21%","77%",0,"90%","97%","99%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","comms","Any changes in the course or teaching have been communicated effectively.",0,0,3,21,77,0.875,TRUE,FALSE,"All other",1.8103148148736,TRUE
"455",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q15","0%","0%","0%","25%","75%",0,"94%","100%","100%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"management","organised","The course is well organised and is running smoothly.",0,0,0,25,75,0.875,TRUE,FALSE,"All other",1.90134294940603,TRUE
"456",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q16","0%","6%","8%","29%","57%",0,"75%","86%","92%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","library","The library resources and services are good enough for my needs.",0,6,8,29,57,0.685,TRUE,FALSE,"All other",0.390310759822894,TRUE
"457",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q17","0%","4%","3%","26%","68%",0,"85%","94%","97%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","IT","I have been able to access general IT resources when I needed to.",0,4,3,26,68,0.79,TRUE,FALSE,"All other",1.20904845941602,TRUE
"458",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q18","0%","1%","6%","25%","68%",8,"83%","93%","97%",69,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"resource","access","I have been able to access specialised equipment, facilities or room when I needed to.",0,1,6,25,68,0.8,TRUE,FALSE,"All other",1.3613729512231,TRUE
"459",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q19","1%","0%","4%","34%","61%",0,"86%","95%","98%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","confidence","The course has helped me present myself with confidence.",1,0,4,34,61,0.77,FALSE,FALSE,"All other",2.23283977942776,TRUE
"460",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q20","0%","3%","1%","26%","70%",0,"88%","96%","99%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","commskill","My communication skills have improved.",0,3,1,26,70,0.815,FALSE,FALSE,"All other",2.06692449517799,TRUE
"461",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q21","0%","3%","3%","40%","55%",0,"86%","95%","98%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"personal","problemsolve","As a result of the course, I feel confident in tackling unfamiliar problems.",0,3,3,40,55,0.735,FALSE,FALSE,"All other",1.82178269825109,TRUE
"462",2015,10007850,"The University of Bath","","(07) Psychology","First degree","Q22","0%","1%","1%","27%","70%",0,"90%","97%","99%",77,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall","satisfied","Overall, I am satisfied with the quality of the course.",0,1,1,27,70,0.83,FALSE,FALSE,"All other",1.74386543215354,TRUE
"463",2016,10005553,"Royal Holloway, University of London","","(07) Psychology","First degree","Q01","0%","2%","4%","64%","31%",0,"88%","94%","97%",155,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teaching","explain","Staff are good at explaining things.",0,2,4,64,31,0.62,TRUE,FALSE,"All other",0.375938066307805,TRUE
